Y,X,Capacity Source,Short Name,Movement,State,Smoothed Occupancy (%),Smoothed Total Flow (veh/h),System,
-37.719714,144.870467,Measured,14944AB_E_P1,Freeway MVT on Western Ring Rd SWB between Airport Dr On Ramp (sb) & Calder Fwy Off Ramp (sb),OK,6.17,909.16,VicRoads Production,
-37.72633,144.861774,Measured,14941AB_P0,Freeway MVT on Western Ring Rd SWB between Calder Fwy Off Ramp (sb) & Western Ring Rd At Calder Fwy ,OK,7.30,3570.08,VicRoads Production,
-37.726367,144.861725,Measured,14941AB_P1,Freeway MVT on Western Ring Rd SWB between Calder Fwy Off Ramp (sb) & Western Ring Rd At Calder Fwy ,OK,9.35,4713.40,VicRoads Production,
-37.73159,144.855122,Default,7891OB_L,Freeway MVT on Western Ring Rd SWB between Calder Fwy On Ramp (sb) & Keilor Park Dr Off Ramp (sb),Failed,,,VicRoads Production,
-37.760254,144.821534,Measured,14927AB_P1,Freeway MVT on Western Ring Rd SWB between Furlong Rd Off Ramp (ib) & Furlong Road On Ramp (ib),Fault,8.76,4905.27,VicRoads Production,
-37.763752,144.819131,Upper Limit,14926AB_P0,Freeway MVT on Western Ring Rd SWB between Furlong Rd Off Ramp (ib) & Furlong Road On Ramp (ib),OK,8.47,4946.94,VicRoads Production,
-37.763795,144.819089,Upper Limit,14926AB_P1,Freeway MVT on Western Ring Rd SWB between Furlong Rd Off Ramp (ib) & Furlong Road On Ramp (ib),OK,8.42,4925.21,VicRoads Production,
-37.760201,144.821557,Upper Limit,14927AB_P0,Freeway MVT on Western Ring Rd SWB between Furlong Rd Off Ramp (ib) & Furlong Road On Ramp (ib),OK,8.84,4984.01,VicRoads Production,
-37.739279,144.850538,Measured,14332AB_L_P0,Freeway MVT on Western Ring Rd SWB between Keilor Park Dr Off Ramp (sb) & Keilor Park Dr On Ramp (sb,OK,7.96,2689.57,VicRoads Production,
-37.739324,144.850502,Measured,14332AB_L_P1,Freeway MVT on Western Ring Rd SWB between Keilor Park Dr Off Ramp (sb) & Keilor Park Dr On Ramp (sb,OK,8.03,2707.83,VicRoads Production,
-37.73746,144.851906,,7889OB_L,Freeway MVT on Western Ring Rd SWB between Keilor Park Dr Off Ramp (sb) & Keilor Park Dr On Ramp (sb,Unknown,,,VicRoads Production,
-37.739438,144.850409,,7890OB_L,Freeway MVT on Western Ring Rd SWB between Keilor Park Dr Off Ramp (sb) & Keilor Park Dr On Ramp (sb,Unknown,,,VicRoads Production,
-37.746315,144.839511,,7888OB_L,Freeway MVT on Western Ring Rd SWB between Keilor Park Dr On Ramp (sb) & Western Ring Rd And Sunshin,Unknown,,,VicRoads Production,
-37.755126,144.826177,Upper Limit,14928AB_P0,Freeway MVT on Western Ring Rd SWB between Sunshine Ave On Ramp (ib) & Furlong Road Off Ramp (ib),OK,9.28,5353.54,VicRoads Production,
-37.755163,144.826127,Upper Limit,14928AB_P1,Freeway MVT on Western Ring Rd SWB between Sunshine Ave On Ramp (ib) & Furlong Road Off Ramp (ib),OK,9.22,5355.02,VicRoads Production,
-37.703576,144.891053,Upper Limit,14950AB_P0,Freeway MVT on Western Ring Rd SWB between Tullamarine Fwy Off Ramp (WB) and Tullamarine Fwy On Ramp,Fault,10.10,4251.21,VicRoads Production,
-37.705989,144.88793,Upper Limit,14949AB_P0,Freeway MVT on Western Ring Rd SWB between Tullamarine Fwy Off Ramp (WB) and Tullamarine Fwy On Ramp,OK,10.89,4402.16,VicRoads Production,
-37.706026,144.887882,Upper Limit,14949AB_P1,Freeway MVT on Western Ring Rd SWB between Tullamarine Fwy Off Ramp (WB) and Tullamarine Fwy On Ramp,OK,10.74,4388.03,VicRoads Production,
-37.703614,144.891004,Upper Limit,14950AB_P1,Freeway MVT on Western Ring Rd SWB between Tullamarine Fwy Off Ramp (WB) and Tullamarine Fwy On Ramp,OK,10.71,4356.58,VicRoads Production,
-37.701174,144.894169,Measured,7915IB_L,Freeway MVT on Western Ring Rd SWB between Tullamarine Fwy Off Ramp To South (wb) & Tullamarine Fwy ,Failed,,,VicRoads Production,
-37.711242,144.881508,Upper Limit,14947AB_P0,Freeway MVT on Western Ring Rd SWB between Tullamarine Fwy On Ramp (wb) & Airport Dr Off Ramp (sb),OK,10.21,5141.04,VicRoads Production,
-37.71128,144.881458,Upper Limit,14947AB_P1,Freeway MVT on Western Ring Rd SWB between Tullamarine Fwy On Ramp (wb) & Airport Dr Off Ramp (sb),OK,9.54,5170.53,VicRoads Production,
-37.708317,144.885149,Upper Limit,14948AB_P0,Freeway MVT on Western Ring Rd SWB between Tullamarine Fwy On Ramp (wb) & Airport Dr Off Ramp (sb),OK,9.80,5180.82,VicRoads Production,
-37.708357,144.885102,Upper Limit,14948AB_P1,Freeway MVT on Western Ring Rd SWB between Tullamarine Fwy On Ramp (wb) & Airport Dr Off Ramp (sb),OK,9.93,5158.94,VicRoads Production,
-37.769135,144.79678,Upper Limit,14921AB_P1,Freeway MVT on Western Ring Rd SWB between Western Hwy Off Ramp (ib) & Western Hwy (overpass),Fault,7.40,3988.05,VicRoads Production,
-37.769096,144.796832,Upper Limit,14921AB_P0,Freeway MVT on Western Ring Rd SWB between Western Hwy Off Ramp (ib) & Western Hwy (overpass),OK,7.77,4321.28,VicRoads Production,
-37.751498,144.831187,Upper Limit,14929AB_P0,Freeway MVT on Western Ring Rd SWB between Western Ring Rd And Sunshine Ave Off Ramp (ib) & Western ,Fault,8.46,4722.67,VicRoads Production,
-37.751534,144.831135,Measured,14929AB_P1,Freeway MVT on Western Ring Rd SWB between Western Ring Rd And Sunshine Ave Off Ramp (ib) & Western ,Fault,9.15,4793.33,VicRoads Production,
-37.728702,144.858664,Lower Limit,14937AB_P0,Freeway MVT on Western Ring Rd SWB between Western Ring Rd Merge At Calder Fwy (sb) & Western Ring R,Fault,6.96,2592.19,VicRoads Production,
-37.728702,144.858664,Measured,14937AB_P1,Freeway MVT on Western Ring Rd SWB between Western Ring Rd Merge At Calder Fwy (sb) & Western Ring R,Fault,6.82,2572.16,VicRoads Production,
-37.700099,144.895133,Upper Limit,14951ER_P0,Freeway MVT on Western Ring Rd Tullamarine Fwy On Ramp (eb),OK,10.84,2332.24,VicRoads Production,
-37.700062,144.895183,Upper Limit,14951ER_P1,Freeway MVT on Western Ring Rd Tullamarine Fwy On Ramp (eb),OK,10.99,2355.19,VicRoads Production,
-37.767349,144.802935,Upper Limit,14922AB_P0,Freeway MVT on Western Ring Rd WB between Furlong Rd On Ramp (ib) & Western Hwy Off Ramp (ob),Fault,10.37,5779.69,VicRoads Production,
-37.766851,144.815447,Upper Limit,14925AB_P0,Freeway MVT on Western Ring Rd WB between Furlong Rd On Ramp (ib) & Western Hwy Off Ramp (ob),Fault,8.12,4855.58,VicRoads Production,
-37.767346,144.802868,Upper Limit,14922AB_P1,Freeway MVT on Western Ring Rd WB between Furlong Rd On Ramp (ib) & Western Hwy Off Ramp (ob),OK,9.77,5360.81,VicRoads Production,
-37.76828,144.808483,Upper Limit,14924AB_P0,Freeway MVT on Western Ring Rd WB between Furlong Rd On Ramp (ib) & Western Hwy Off Ramp (ob),OK,9.63,5509.13,VicRoads Production,
-37.768274,144.808416,Upper Limit,14924AB_P1,Freeway MVT on Western Ring Rd WB between Furlong Rd On Ramp (ib) & Western Hwy Off Ramp (ob),OK,9.59,5516.46,VicRoads Production,
-37.766879,144.815393,Upper Limit,14925AB_P1,Freeway MVT on Western Ring Rd WB between Furlong Rd On Ramp (ib) & Western Hwy Off Ramp (ob),OK,9.18,5379.15,VicRoads Production,
-37.692615,144.945029,Measured,14961AB_P1,Freeway MVT on Western Ring Rd WB between Hume Hwy On Ramp (wb) & M80 End Of Additional Ln From Sydn,Fault,10.05,5365.78,VicRoads Production,
-37.692611,144.945098,Measured,14961AB_P0,Freeway MVT on Western Ring Rd WB between Hume Hwy On Ramp (wb) & M80 End Of Additional Ln From Sydn,OK,10.24,5657.92,VicRoads Production,
-37.69445,144.923232,Lower Limit,MMS 7921 WB,Freeway MVT on Western Ring Rd WB between M80 End Of Additional Ln From Sydney Rd On-ramp & Pascoe V,Failed,,,VicRoads Production,
-37.694073,144.910903,Upper Limit,14954AB_P1,Freeway MVT on Western Ring Rd WB between M80 End Of Additional Ln From Sydney Rd On-ramp & Pascoe V,OK,10.11,5723.21,VicRoads Production,
-37.694076,144.910971,Upper Limit,14954AB_P0,Freeway MVT on Western Ring Rd WB between M80 End Of Additional Ln From Sydney Rd On-ramp & Pascoe V,OK,9.98,5731.12,VicRoads Production,
-37.694587,144.916521,Upper Limit,14955AB_P0,Freeway MVT on Western Ring Rd WB between M80 End Of Additional Ln From Sydney Rd On-ramp & Pascoe V,OK,10.59,5672.82,VicRoads Production,
-37.69458,144.916453,Upper Limit,14955AB_P1,Freeway MVT on Western Ring Rd WB between M80 End Of Additional Ln From Sydney Rd On-ramp & Pascoe V,OK,10.72,5679.61,VicRoads Production,
-37.694588,144.920954,Upper Limit,14956AB_P0,Freeway MVT on Western Ring Rd WB between M80 End Of Additional Ln From Sydney Rd On-ramp & Pascoe V,OK,10.21,5641.01,VicRoads Production,
-37.694591,144.920886,Upper Limit,14956AB_P1,Freeway MVT on Western Ring Rd WB between M80 End Of Additional Ln From Sydney Rd On-ramp & Pascoe V,OK,10.23,5639.29,VicRoads Production,
-37.6943,144.925644,Upper Limit,14957AB_P0,Freeway MVT on Western Ring Rd WB between M80 End Of Additional Ln From Sydney Rd On-ramp & Pascoe V,OK,9.86,5517.97,VicRoads Production,
-37.694305,144.925576,Upper Limit,14957AB_P1,Freeway MVT on Western Ring Rd WB between M80 End Of Additional Ln From Sydney Rd On-ramp & Pascoe V,OK,9.81,5544.91,VicRoads Production,
-37.693894,144.931793,Upper Limit,14958AB_P0,Freeway MVT on Western Ring Rd WB between M80 End Of Additional Ln From Sydney Rd On-ramp & Pascoe V,OK,10.49,5520.11,VicRoads Production,
-37.693899,144.931724,Upper Limit,14958AB_P1,Freeway MVT on Western Ring Rd WB between M80 End Of Additional Ln From Sydney Rd On-ramp & Pascoe V,OK,10.12,5584.83,VicRoads Production,
-37.693444,144.936613,Upper Limit,14959AB_P0,Freeway MVT on Western Ring Rd WB between M80 End Of Additional Ln From Sydney Rd On-ramp & Pascoe V,OK,10.81,4616.60,VicRoads Production,
-37.693454,144.936546,Upper Limit,14959AB_P1,Freeway MVT on Western Ring Rd WB between M80 End Of Additional Ln From Sydney Rd On-ramp & Pascoe V,OK,10.21,5577.81,VicRoads Production,
-37.692929,144.9408,Upper Limit,14960AB_P0,Freeway MVT on Western Ring Rd WB between M80 End Of Additional Ln From Sydney Rd On-ramp & Pascoe V,OK,10.24,5612.23,VicRoads Production,
-37.692935,144.940731,Upper Limit,14960AB_P1,Freeway MVT on Western Ring Rd WB between M80 End Of Additional Ln From Sydney Rd On-ramp & Pascoe V,OK,10.23,5615.55,VicRoads Production,
-37.692267,144.951451,Upper Limit,14962AB_P1,Freeway MVT on Western Ring Rd WB between Metropolitan Ring Rd (wb) & Hume Hwy On Ramp (wb),Fault,10.10,4257.54,VicRoads Production,
-37.692058,144.957321,Upper Limit,14963AB_P1,Freeway MVT on Western Ring Rd WB between Metropolitan Ring Rd (wb) & Hume Hwy On Ramp (wb),Fault,10.42,4302.46,VicRoads Production,
-37.692264,144.95152,Upper Limit,14962AB_P0,Freeway MVT on Western Ring Rd WB between Metropolitan Ring Rd (wb) & Hume Hwy On Ramp (wb),OK,9.58,4155.32,VicRoads Production,
-37.692056,144.957389,Upper Limit,14963AB_P0,Freeway MVT on Western Ring Rd WB between Metropolitan Ring Rd (wb) & Hume Hwy On Ramp (wb),OK,9.95,4063.15,VicRoads Production,
-37.695691,144.901093,Default,7916IB_L,Freeway MVT on Western Ring Rd WB between Pascoe Vale Rd On Ramp (wb) & Tullamarine Fwy Off Ramp To ,Failed,,,VicRoads Production,
-37.696898,144.899561,Upper Limit,14952AB_P0,Freeway MVT on Western Ring Rd WB between Pascoe Vale Rd On Ramp (wb) & Tullamarine Fwy Off Ramp To ,Fault,12.04,6971.32,VicRoads Production,
-37.693971,144.904084,Upper Limit,14953AB_P0,Freeway MVT on Western Ring Rd WB between Pascoe Vale Rd On Ramp (wb) & Tullamarine Fwy Off Ramp To ,Fault,10.97,6625.67,VicRoads Production,
-37.700484,144.895065,Upper Limit,14951AB_P0,Freeway MVT on Western Ring Rd WB between Pascoe Vale Rd On Ramp (wb) & Tullamarine Fwy Off Ramp To ,OK,10.57,4304.00,VicRoads Production,
-37.700524,144.895017,Upper Limit,14951AB_P1,Freeway MVT on Western Ring Rd WB between Pascoe Vale Rd On Ramp (wb) & Tullamarine Fwy Off Ramp To ,OK,10.63,4302.87,VicRoads Production,
-37.696938,144.899511,Measured,14952AB_P1,Freeway MVT on Western Ring Rd WB between Pascoe Vale Rd On Ramp (wb) & Tullamarine Fwy Off Ramp To ,OK,11.62,6876.64,VicRoads Production,
-37.693988,144.904022,Upper Limit,14953AB_P1,Freeway MVT on Western Ring Rd WB between Pascoe Vale Rd On Ramp (wb) & Tullamarine Fwy Off Ramp To ,OK,11.32,6798.01,VicRoads Production,
-37.693856,144.90644,,M80TIRAG31AB,Freeway MVT on Western Ring Rd WB between Pascoe Vale Rd On Ramp (wb) & Tullamarine Fwy Off Ramp To ,Unknown,,,VicRoads Production,
-37.825741,144.814869,Upper Limit,14901AB_N_P0,Freeway MVT on Western Ring Road (IB) to West Gate Fwy (IB) Connector,Failed,,,VicRoads Production,
-37.825768,144.814931,Upper Limit,14901AB_N_P1,Freeway MVT on Western Ring Road (IB) to West Gate Fwy (IB) Connector,Failed,,,VicRoads Production,
-37.670787,144.853506,Measured,1915EL_P0,"Link MVT on Arrival Dr, Centre Rd, Melbourne Dr, Centre Rd Slip Ln Merge SB between Arrival Dr Centr",Failed,,,VicRoads Production,
-37.670832,144.853544,Measured,1915EL_P1,"Link MVT on Arrival Dr, Centre Rd, Melbourne Dr, Centre Rd Slip Ln Merge SB between Arrival Dr Centr",Failed,,,VicRoads Production,
-37.7352,144.894997,,14352OB_L_P0,Link MVT on Bulla Rd On Ramp (ob) Spli Tullamarine Fwy Bulla Rd Entry Ramp To Tul NWB between Bulla ,Unknown,,,VicRoads Production,
-37.735215,144.89493,,14352OB_L_P1,Link MVT on Bulla Rd On Ramp (ob) Spli Tullamarine Fwy Bulla Rd Entry Ramp To Tul NWB between Bulla ,Unknown,,,VicRoads Production,
